RowID,Category,Confidence,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,sales,Sup_Qty,Amz_Qty,Qty_Ratio,Adjusted_Profit,Pack_Verdict,Key_Match_Evidence,Filter_Reason,is_exact_ean_strict,title_match
1960,EXCLUDED,30,6923456792241,721295506052,B0F9W8LVDY,ADORN SHOWER HOSE 1.5M,"Magichome 1.5m Shower Hose â€“ Leakproof, Anti-Kink, High Pressure Resistance Shower Hose Replacement, Universal Fit (G1/2 Standard) Hose with Brass Connectors & Washers",1.14,5.94,0.279999999999999,0.0018666666666666601,500,1.0,1.0,1.0,0.279999999999999,1:1 Match,Weak evidence,Insufficient match evidence,False,0.16753926701570682
1961,FILTERED,40,5017403145561,nan,B0FX28WCTM,BLACKSPUR PLASTERBOARD ANCHORS 5PC H/DUTY METAL,"20Pcs Plasterboard Fixings, Plasterboard Wall Plugs and Screws Set, 10Pcs Self Drilling Drywall Anchors and 10Pcs Drywall Screws, Heavy Duty Metal Wall Anchors Kit",1.2,4.99,0.288333333333334,0.0018602150537634402,200,1.0,20.0,20.0,-22.511666666666667,BUNDLE (20x) - LOSS,-,Unprofitable: Adj Profit=£-22.51,False,0.3619047619047619
1962,NEEDS_VERIFICATION,61,5038673171845,5018705633763,B001TEGAOG,PRIMA CHAMPAGNE BUCKET,"Premier Housewares Stainless Steel Hammered Effect Champagne Bucket, 20 x 22 x 22 cm, Silver",4.776,14.99,0.841666666666667,0.0018579838116261902,50,1.0,1.0,1.0,0.841666666666667,1:1 Match,-,Verify match: moderate title similarity,False,0.3684210526315789
1963,VERIFIED,95,5010792542737,5010792542737,B0FQK17X7F,GEL  LED CANDLE FESTIVE ROBIN,Macneil Christmas Robin LED Gel Candle,7.728,15.1,1.29583333333333,0.00185383881735813,50,1.0,1.0,1.0,1.29583333333333,1:1 Match,Exact EAN match; Product: candle,-,True,0.417910447761194
1964,HIGHLY_LIKELY_EXCLUDED,60,5019923201260,5060609680084,B07D35451H,SECURPAK CUP  HOOK BP 38MM,"Plastic Coated Shouldered Mug Cup Hooks, 38 mm (1.1/2 inch) - White, Pack of 20",0.792,4.49,0.221666666666667,0.00183195592286501,50,1.0,20.0,20.0,-14.826333333333332,BUNDLE (20x) - LOSS,Product: cup,Match confirmed but unprofitable: Adj Profit=£-14.83,False,0.34285714285714286
1965,HIGHLY_LIKELY_EXCLUDED,60,5019923201178,5060609680084,B07D35451H,SECURPAK CUP  HOOK WHITE 38MM,"Plastic Coated Shouldered Mug Cup Hooks, 38 mm (1.1/2 inch) - White, Pack of 20",0.792,4.49,0.221666666666667,0.00183195592286501,50,1.0,20.0,20.0,-14.826333333333332,BUNDLE (20x) - LOSS,Product: cup,Match confirmed but unprofitable: Adj Profit=£-14.83,False,0.37037037037037035
1966,NEEDS_VERIFICATION,61,6294016436524,685450202350,B00XMKCAXK,"ROYALFORD STAINLESS STEEL PESTLE AND MORTAR 2.75""X 2.75""",Bekith Mortar and Pestle Sets 18/8 Brushed Stainless Steel Spice Grinder Pill Crusher Molcajete Herb Bowl,5.172,12.99,0.885000000000002,0.0018209876543209902,200,2.0,1.0,0.5,3.471000000000002,SPLIT (1/2) - OK,-,Verify match: moderate title similarity,False,0.37267080745341613
1967,EXCLUDED,30,5019923302769,5065017300401,B0D1KYQ7WG,SECURFIX MULTI PURP. SCREW CSK ZYP 5.0X75MM,Feel Complete | 200g Fine & Dry Celtic Sea Salt | No Need To Grind | Organic Approved | Essential Minerals & Electrolytes | Natural Alternative To Table Salt | Lab Tested,3.696,7.99,0.658333333333333,0.00181359044995408,100,1.0,1.0,1.0,0.658333333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.15023474178403756
1968,NEEDS_VERIFICATION,55,4894158146866,5060686327582,B0DDYYFBBB,FESTIVE MAGIC SEQUINS NUTCRACKER 30CM,"THE TWIDDLERS Wooden Christmas Nutcracker Soldier 30cm / 12"" - Handmade Pine Wood Figure in Red, Silver & White - Traditional Festive Ornament with Moving Mouth for Mantelpiece and Table Centrepiece",6.18,14.44,1.03333333333333,0.00181286549707602,50,1.0,1.0,1.0,1.03333333333333,1:1 Match,Product: rack,Confirm brand on packaging,False,0.18723404255319148
1969,EXCLUDED,30,5010792961354,734690241220,B0DBFFBTPC,SOUVENIR LONDON SKETCH SHOPPING BAG,"Printed 100% Cotton Canvas Tote Bags for gift, Present, Student, Teacher, Bride, Souvenir, eco-friendly Reusable Tote Bags -Size 38x42cm+65cm long Handle",1.812,5.99,0.371666666666666,0.0018042071197411002,200,1.0,1.0,1.0,0.371666666666666,1:1 Match,Product: bag,Insufficient match evidence,False,0.1595744680851064
1970,EXCLUDED,30,5021121660039,nan,B0D849PC16,CHAMOIS 2.25sq ft WASH LEATHER,"40mm Case for Apple Watch SE 3(2025)/SE 2/SE/Series 6/5/4 with Tempered Glass Screen Protector,Slim Face Cover and Protective Bumper for iwatch 40 mm,3 Packs",4.104,8.99,0.711666666666667,0.00179261125104954,100,1.0,1.0,1.0,0.711666666666667,1:1 Match,Weak evidence,Insufficient match evidence,False,0.16042780748663102
1971,NEEDS_VERIFICATION,57,5030481985294,5055860666595,B0F74F4K4H,PPS BAGASSE WHITE PLATE 26CM  50PC,Disposable Paper Plate 10 Inch Heavy Duty Strong Bagasse Compostable Eco-Friendly Natural Sugarcane Fibers Round Plates for Hot & Cold Food Catering BirthdayDinner Party Office Picnic BBQs 50 Plates,3.564,10.99,0.628333333333333,0.0017850378787878701,200,1.0,1.0,1.0,0.628333333333333,1:1 Match,Product: plate,Confirm brand on packaging,False,0.2413793103448276
1972,EXCLUDED,30,5053249277462,5060909060814,B096GFBN1J,PAN AROMA INCENSE STICKS & HOLDER SANDALWOOD PACK OF 40,"Satya Nag Champa Sandalwood Incense Sticks | x3 pack | with SAMASIA incense sticks holder | Used for Aromatherapy, Spa, Yoga, Weddings, Meditation, Healing, Positivity and Relaxation",1.08,4.99,0.258333333333334,0.0017816091954023,100,40.0,3.0,0.075,1.257333333333334,SPLIT (1/13) - OK,Weak evidence,Insufficient match evidence,False,0.3037974683544304
1973,EXCLUDED,30,5012904014521,nan,B000EUKOMA,TALA DISPOSABLE ICING BAGSX10,Tala Icing Bag Set with 8 Interchangeable Stainless Steel Piping Nozzles - Reusable Anti-Slip Large Piping Bags and Nozzles for Cake Decorating - Easy Handwash Cleaning,1.14,6.5,0.266666666666667,0.00177777777777778,200,1.0,1.0,1.0,0.266666666666667,1:1 Match,Product: bag,Insufficient match evidence,False,0.15228426395939088
1974,HIGHLY_LIKELY_EXCLUDED,60,8711252199498,nan,B0D3V9FPVY,BBQ SAUSAGE HOLDER,"Stainless Steel BBQ Sausage Holder, Creative Standing Man Sausage Barbecue Rack, Portable Hot Dog Roaster Rack, Spoof The Sausages Rack for Outdoor Camping Cooking Accessories (4pcs)",2.652,7.99,0.489583333333333,0.00177385265700483,50,1.0,4.0,4.0,-7.466416666666667,BUNDLE (4x) - LOSS,Brand: bbq sausage holder,Match confirmed but unprofitable: Adj Profit=£-7.47,False,0.18
1975,EXCLUDED,30,5055441457864,5065018615009,B0CMY1M5TW,DEKTON CURTAIN WIRE 30M,Net Curtain Wire and Hooks Set - 30 Meter Curtain wire kit includes 60 Eyes and 60 Hooks - A Multipurpose Wire,6.144,13.99,0.988333333333333,0.00174309229864785,50,1.0,1.0,1.0,0.988333333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.2857142857142857
1976,EXCLUDED,30,5010853236766,5010853244365,B01N4QV65Y,MASON CASH MUG 450ML CREAM,"Mason Cash Colour Mix Cream Mixing Bowl | 2.7 Litre Capacity | 26cm Earthenware Bowl with Classic Pattern Design | Lightweight & Dishwasher Safe | Ideal for Baking, Dough, Pastry, Cakes & Cookies",2.616,13.13,0.471666666666667,0.0017277167277167302,100,1.0,1.0,1.0,0.471666666666667,1:1 Match,Weak evidence,Insufficient match evidence,False,0.16289592760180996
1977,EXCLUDED,30,5050565795922,nan,B09J3T86D8,ELF ARRIVAL ENVELOPE OUTFIT,Christmas Naughty Elf Arrival Clothes - Plush Snowman Outfit,1.944,6.99,0.371249999999999,0.0017108294930875498,50,1.0,1.0,1.0,0.371249999999999,1:1 Match,Title sim: 51%,Insufficient match evidence,False,0.5057471264367817
1978,VERIFIED,95,5010792542676,5010792542676,B0FMS875KH,CHRISTMAS LAPTRAY  ROBINS,Cushioned Lap Tray - Christmas Robins Design,9.204,16.99,1.40458333333333,0.00170873884833738,50,1.0,1.0,1.0,1.40458333333333,1:1 Match,Exact EAN match; Product: bin,-,True,0.463768115942029
1979,NEEDS_VERIFICATION,62,5055441408651,nan,B002NH0EC2,DEKTON COPING SAW,"Eclipse Professional Tools 70-CP1R Coping Saw, Blue",3.96,10.89,0.655,0.0017012987012987003,300,1.0,1.0,1.0,0.655,1:1 Match,Product: saw,Confirm brand on packaging,False,0.4117647058823529
1980,EXCLUDED,30,8002521945756,5060576110270,B07QKHTM11,METALTEX MANDOLINE GRATER,Fullstar Kitchen Mandoline Vegetable Slicer - Mandoline Food Slicer - Veggie Julienne Cutter & Cheese Grater - Potato Veg Slicer - Kitchen Tools & Gadgets (6-in-1 White),10.212,19.99,1.53833333333333,0.00169793966151581,500,1.0,1.0,1.0,1.53833333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.21649484536082475
1981,FILTERED,40,5012904057702,nan,B0CZ5XSR5Y,CHEF AID LARGE FOOD COVERS 40.5 CM,MAQIHAN 100 Food Covers Plastic Stretch - Large Reusable Fresh Keeping Bags/100pcs Plate Cover Food Fresher for Longer Bags Bowl Covers Plastic Wrap Storage Bag for Sourdough Bread Proofing Making,2.268,7.99,0.408333333333334,0.0016734972677595599,100,1.0,100.0,100.0,-224.12366666666665,BUNDLE (100x) - LOSS,-,Unprofitable: Adj Profit=£-224.12,False,0.16521739130434782
1982,FILTERED,40,5028691371075,nan,B00533VVB6,INCENSE STICKS SANDLEWOOD PK6,"STAMFORD INC. 37107 Sandalwood Incense Sticks, 20 Sticks x 6 Packs",3.348,8.9,0.554166666666666,0.0016591816367265402,300,1.0,6.0,6.0,-16.18583333333333,BUNDLE (6x) - LOSS,-,Unprofitable: Adj Profit=£-16.19,False,0.4
1983,NEEDS_VERIFICATION,64,5014353089266,nan,B008FNVJEU,KILROCK SERVICE-PRO COFFEE MACHINE DESCALER 150ML(SOLD EACH),"Kilrock Service Pro Coffee Machine Descaler & Cleaner 2 x 150ml - Suitable for both automatic and manual machines - Leaves no residue, odours or aftertaste, Black",3.96,9.73,0.632083333333333,0.0016417748917748898,100,1.0,1.0,1.0,0.632083333333333,1:1 Match,-,Verify match: moderate title similarity,False,0.4954954954954955
1984,NEEDS_VERIFICATION,59,5029594205474,6942418959065,B07Q21G3T9,ROLSON WIRE ROPE CUTTER 190MM,"LABABE 190 mm Wire Rope and Wire Cutters,190mm Cable Cutters Wire Rope and Wire Cutters with Soft Grip Handles",4.452,10.99,0.698333333333333,0.00163928012519561,50,1.0,1.0,1.0,0.698333333333333,1:1 Match,Product: cutter,Confirm brand on packaging,False,0.33093525179856115
1985,NEEDS_VERIFICATION,57,5060899568062,nan,B0FZCN5J5F,FRAMED ART - TOTTENHAM HOTSPUR F.C SHIRT 50CM X 40CM,Tottenham Hotspur UEFA Europa League Winners 2025 Signed Shirt A3 Poster Display â€“ Reproduction Reprint | Framed Football Memorabilia | Black Frame 46x34cm | Spurs Collectible Wall Art No184,18.816,29.99,2.60291666666666,0.0016037687410145802,50,1.0,1.0,1.0,2.60291666666666,1:1 Match,Product: frame,Confirm brand on packaging,False,0.2540983606557377
1986,EXCLUDED,30,5032759038138,5032759027644,B00ABJQTPU,AMTECH TROWEL MARGIN - SOFT GRIP5X2,"Amtech G0230 150mm (6"") Pointing trowel with soft grip",2.004,7.49,0.351666666666667,0.0015840840840840801,50,1.0,1.0,1.0,0.351666666666667,1:1 Match,Product: trowel; Title sim: 56%,Insufficient match evidence,False,0.5617977528089888
1987,EXCLUDED,30,5032759031979,5065018615009,B0CMY1M5TW,AMTECH CURTAIN WIRE 30M,Net Curtain Wire and Hooks Set - 30 Meter Curtain wire kit includes 60 Eyes and 60 Hooks - A Multipurpose Wire,6.24,13.99,0.908333333333333,0.00157971014492753,50,1.0,1.0,1.0,0.908333333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.2706766917293233
1988,VERIFIED,95,5019200117338,5019200117338,B008F7YP9C,PRODEC CAULKER 12 INCH,"ProDec 12"" Flexible Caulker Blade for Fast, Efficient Application of Fillers and Caulk and Smoothing of Wallpaper",4.572,9.63,0.684999999999999,0.0015711009174311902,50,1.0,1.0,1.0,0.684999999999999,1:1 Match,Exact EAN match,-,True,0.26666666666666666
1989,EXCLUDED,30,5050565191038,nan,B0BRNPJ4Q5,GLAMOUR CONNECTION DETANGLES HAIR BRUSH/MIRR,"Hair Detangling Brush with Bending Bristles, Unique Spiral Tangle-Free Hairbrush,Anti Static Hair Straightening Brush Gift, Comfortable Massage Brushes for Women Men Wet Dry (Pink)",1.008,5.35,0.218333333333333,0.0015707434052757699,100,1.0,1.0,1.0,0.218333333333333,1:1 Match,Product: brush,Insufficient match evidence,False,0.22321428571428573
1990,EXCLUDED,30,5056239445254,nan,B004Z7P3EW,NOVELTY CLACKER BALLS PK6,Gifton - Vintage Toys Clackers Balls - Plastic Click Clack Balls - Novelty Gift for Kids Boys Girls Children Child Him Her Birthday Present Christmas Stocking Filler (1 Pack),1.008,5.89,0.218333333333333,0.0015707434052757699,300,1.0,1.0,1.0,0.218333333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.21105527638190955
1991,EXCLUDED,30,8435421800748,nan,B0BBR438BQ,ALBERO 2 STEP LARGE STEP STOOL BLACK,"KINGRACK Step Ladder, Double Side Folding Step Stool, 2 Step Portable Ladder with handdle, Large Platform, Slim Household Stepladder with Milti-fuction, Black",11.424,23.59,1.57833333333333,0.00156736180072823,50,1.0,1.0,1.0,1.57833333333333,1:1 Match,Weak evidence,Insufficient match evidence,False,0.28865979381443296
1992,HIGHLY_LIKELY_EXCLUDED,60,5053249279756,5053249279770,B0FH524WXP,NUAGE BODY POWDER TALC-FREE CHERRY / WATER LILY ASSORTED  250G,"Nuage Body Powder Set - Talc-Free, Cherry Blossom and Water Lily Scents, Anti-Chafing and Moisture Absorbing - 2 Pack",1.272,5.99,0.251666666666666,0.0015631469979296001,200,1.0,2.0,2.0,-1.020333333333334,BUNDLE (2x) - LOSS,Brand: nuage body powder; Title sim: 61%,Match confirmed but unprofitable: Adj Profit=£-1.02,False,0.6145251396648045
1993,NEEDS_VERIFICATION,59,5056295709451,5065013587509,B0CFJK45SB,BLUE CANYON DIATOMITE BATHROOM MAT GREY WAVES 40X60CM,"Diatomite Stone Bath Mat Super Absorbent Quick Dry Easy to Clean Non Slip Versatile Mat for Bathroom, Kitchen, and More - 40x60 cm (Diatomite, Grey)",8.364,19.94,1.16666666666666,0.00155141843971631,100,1.0,1.0,1.0,1.16666666666666,1:1 Match,Product: mat,Confirm brand on packaging,False,0.30845771144278605
1994,EXCLUDED,30,5014348241839,nan,B004S1TAW6,BEAUFORT HORS D OUEVRE TRAY,8 Section Nibble Tray,1.908,6.89,0.330416666666665,0.00154400311526479,100,1.0,1.0,1.0,0.330416666666665,1:1 Match,Product: tray,Insufficient match evidence,False,0.2916666666666667
1995,EXCLUDED,30,5029594665070,49793113160,B071XJS8S4,ROLSON SWING BAR DOOR LOCK,"Defender Security U 11316 Swing Bar Door Guard with High Security Auxiliary Lock, Satin Nickel, 1 Pack",3.024,8.98,0.473333333333334,0.00154180238870792,50,1.0,1.0,1.0,0.473333333333334,1:1 Match,Product: lock,Insufficient match evidence,False,0.34375
1996,FILTERED,40,5010853277219,nan,B0F9F4MHPV,PRICE & KENSINGTON 6 CUP TEAPOT SAGE GREEN,"Vtopmart Glass Mixing Bowls with Lids, Set of 5 Borosilicate Glass Salad Bowl, Nesting Kitchen Serving Bowls for Prep, Cooking, Baking, Microwave Freezer Dishwasher Safe (0.2/0.5/1.0/2.0/3.5 L)",10.344,23.27,1.41166666666666,0.00153944020356234,200,1.0,5.0,5.0,-39.964333333333336,BUNDLE (5x) - LOSS,-,Unprofitable: Adj Profit=£-39.96,False,0.19574468085106383
1997,FILTERED,40,8901810001268,nan,B001G452AW,HEM INCENSE STICKS FRANKINCENSE,HEM Frankincense Incense Sticks | Pack of 6 Hexagonal Tubes | Hand Crafted in India | Mesmerizing Fragrance | 301g,2.352,7.49,0.385416666666666,0.0015355245683930899,50,1.0,6.0,6.0,-11.374583333333334,BUNDLE (6x) - LOSS,-,Unprofitable: Adj Profit=£-11.37,False,0.3448275862068966
1998,EXCLUDED,30,8711252475998,nan,B0D8PHQDXP,DUNLOP BIKE CHAIN RIVET PUSHER,"Bike Chain Tool Set: Bike Chain Link Pliers & Bike Chain Splitter Tool & Chain Wear Tool & 3 Bike Riveting, Mountain Bike Bicycle Chain Tool Set for 6/7/8/9/10 Speed Chains Link Repair Tool Kit",2.364,6.99,0.385,0.00152777777777777,50,1.0,1.0,1.0,0.385,1:1 Match,Weak evidence,Insufficient match evidence,False,0.21524663677130046
1999,FILTERED,40,5019923196436,nan,B09MZF1PZN,SECURPLUMB COMPRESSION STRAIGHT CONN 15X1/2MI,Pipestation 15mm Compression Straight Connectors (2 Pack) | Brass Plated Compression Joint Plumbing Fittings for Copper Plumbing Pipe Connectors | Compressions Plumbers Pipe Fitting - Easy Install,1.248,5.99,0.242916666666666,0.00152777777777777,100,1.0,2.0,2.0,-1.005083333333334,BUNDLE (2x) - LOSS,-,Unprofitable: Adj Profit=£-1.01,False,0.26556016597510373
2000,FILTERED,40,5019923196429,nan,B09MZF1PZN,SECURPLUMB COMPRESSION STRAIGHT CONN 15X1/2FL,Pipestation 15mm Compression Straight Connectors (2 Pack) | Brass Plated Compression Joint Plumbing Fittings for Copper Plumbing Pipe Connectors | Compressions Plumbers Pipe Fitting - Easy Install,1.248,5.99,0.242916666666666,0.00152777777777777,100,1.0,2.0,2.0,-1.005083333333334,BUNDLE (2x) - LOSS,-,Unprofitable: Adj Profit=£-1.01,False,0.26556016597510373
2001,FILTERED,40,3840105700217,5060913000325,B0BMM6WPK8,KITCHEN KING OPTIMA COOKWARE SET 8PC,Non Stick Pots and Pans Set â€“ Induction Hob Pot Set â€“ 8pcs Kitchen Cookware with Lids â€“ Cooking Marble Saucepan Pots and Frying Pans â€“ by Nuovva,43.272,69.99,5.55499999999999,0.00151734498770827,600,1.0,8.0,8.0,-297.349,BUNDLE (8x) - LOSS,-,Unprofitable: Adj Profit=£-297.35,False,0.23404255319148937
2002,EXCLUDED,30,5038673231402,5060507286098,B0F333D3DV,PRIMA PLUNGER WOODEN MEDIUM,Sink & Drain Plunger Sink Unblocker with Strong Traditional Wooden Handle - Plunger Toilet Unblocker with Strong Suction Performance - Toilet Sink Plungers for Unblocking Kitchen Sink Bath Bathroom,0.804,5.79,0.185,0.00151639344262295,500,1.0,1.0,1.0,0.185,1:1 Match,Weak evidence,Insufficient match evidence,False,0.20535714285714285
2003,EXCLUDED,30,5014348293333,nan,B01FB9F798,THUMBS UP DRAWER A4 5 TIER CABINET BLACK,"4 Drawer Large Plastic Storage Drawer Tower - Black - Perfect for Schools,Offices and Children's Toys",13.776,22.95,1.81625,0.0015097672485453002,500,1.0,1.0,1.0,1.81625,1:1 Match,Weak evidence,Insufficient match evidence,False,0.3120567375886525
2004,NEEDS_VERIFICATION,58,5015302170240,nan,B0DHCL9QPP,"CHRISTMAS CRACKER 10 X 14"" BURGANDY WOODLAND","POPOYU 2025 Christmas Crackers Luxury,6x10inch Unusual ChristmasCrackers with 6Pcs Christmas Wind Up Toys,Xmas Crackers Luxury Gifts for Family Party Favors,Kids Novelty Gifts,Xmas Tree Decoration",6.516,14.99,0.901666666666668,0.0015078037904124799,300,14.0,6.0,0.42857142857142855,4.6250952380952395,SPLIT (1/2) - OK,Product: rack,Confirm brand on packaging,False,0.2833333333333333
2005,EXCLUDED,30,5030481930621,7427285016695,B0BHRJCC8G,PPS FOOD KITCHEN FOIL 8MX450MM ETA,The Non-Stick Kitchen Foil Extra Wide Large Suitable for Cooking Baking Roasting Turkey Freezing Wrapping and Storage - 45cm x 5m,1.14,7.89,0.225,0.0015,200,1.0,1.0,1.0,0.225,1:1 Match,Weak evidence,Insufficient match evidence,False,0.24539877300613497
2006,EXCLUDED,30,5014353089174,5060591430056,B08MGX9WRF,KILROCK MOULD & MILDEW REMOVER BRUSH ON GEL 250ML(SOLD EACH),"Kilrock Mould Remover Brush-On Gel 2 x 250ml - Eliminates Mould & Mildew - Accurately Target Areas of Mould Growth - For use in Baths, Showers, Corners, Edges, Grout Lines",2.76,8.42,0.426666666666666,0.00149707602339181,200,1.0,1.0,1.0,0.426666666666666,1:1 Match,Product: brush,Insufficient match evidence,False,0.2943722943722944
2007,EXCLUDED,30,5010792752389,nan,B0DYX1VBLV,FRUITS PAPMPER SET,"Fruit Skincare Set, Face Care Kit for All Skin with Cleanser, Toner, Serum, Eye Cream & Moisturiser, Hydrating, Pore Refining & Radiance Boosting, Travel Pamper Gifts for Women Teenage Girls",6.852,15.99,0.935000000000001,0.00149361022364217,300,1.0,1.0,1.0,0.935000000000001,1:1 Match,Weak evidence,Insufficient match evidence,False,0.16346153846153846
2008,EXCLUDED,30,5010792478753,nan,B07VW84PJS,GEOMETRIC WAX/OIL WARMER GREY,Aromatic Oil Burnerï¼ŒGeometric Ceramic Essential Oil Candle Holder Wax Melt Burner Warmer Melter fragrance Home Office Decoration for Home Office Bedroom Living Room Gifts-01,3.096,8.48,0.466666666666667,0.0014909478168264102,100,1.0,1.0,1.0,0.466666666666667,1:1 Match,Weak evidence,Insufficient match evidence,False,0.24509803921568626
2009,NEEDS_VERIFICATION,57,5056295706801,nan,B09TW1VSDK,CASA & CASA WIRE COATED DISH RACK SMALL GREY,"Dish Drainer Rack, Small Dish Drainer, Expandable Dish Rack With Removable Cutlery Holder, Anti Rust Small Drying Rack for Sink, Compact Draining Board Rack For Kitchen Counter, Grey",8.136,15.29,1.09041666666666,0.00148760800363801,100,1.0,1.0,1.0,1.09041666666666,1:1 Match,Product: dish,Confirm brand on packaging,False,0.25663716814159293
2010,EXCLUDED,30,5015302115548,6972815752730,B09F8VRNSX,FIRSTSTEPS BABY BIB ASSORTED,"Vicloon Baby Bandana Dribble Bibs Drool Bibs, 10pc Infant Teething Soft and Absorbent with Adjustable Snaps, Bib Set for Unisex Newborn Toddlers Aged 0-36 Months",1.212,6.49,0.228333333333334,0.00146367521367522,700,1.0,1.0,1.0,0.228333333333334,1:1 Match,Weak evidence,Insufficient match evidence,False,0.17989417989417988
2011,NEEDS_VERIFICATION,56,15059618121890,nan,B0FHBBBW6G,BIRTHDAY VIBES MEDIUM GIFT BAG PACK OF 6,"NADSSJL 6 Pcs Medium Gift Bags for Present - Birthday Gift Bag with Wrappers and Cards, Party Bags with Handles for Weddings, Birthdays, Parties, Valentine's Day and Christmas (Silvery)",3.828,8.99,0.541666666666667,0.00144830659536542,50,6.0,6.0,1.0,0.541666666666667,1:1 Match,Product: bag,Confirm brand on packaging,False,0.21333333333333335
2012,EXCLUDED,30,6294016306759,5012904024001,B09NDK68VX,ROYALFORD NYLON LADLE,"Chef Aid Black Nylon Ladle, BPA Free Kitchen Utensil for use with Non-Stick Cookware in Black Colour,10E02400",0.804,5.6,0.176666666666667,0.00144808743169399,300,1.0,1.0,1.0,0.176666666666667,1:1 Match,Weak evidence,Insufficient match evidence,False,0.2153846153846154
2013,EXCLUDED,30,5026180023962,721295506069,B0F9W8GT58,APOLLO SHOWER HOSE DOUBLE 2M,"Magichome 2m Shower Hose â€“ Leakproof, Anti-Kink, High Pressure Resistance Shower Hose Replacement, Universal Fit (G1/2 Standard) Hose with Brass Connectors & Washers",4.164,9.98,0.576666666666668,0.00143449419568822,100,1.0,1.0,1.0,0.576666666666668,1:1 Match,Weak evidence,Insufficient match evidence,False,0.19487179487179487
